Student_ID,First_Name,Last_Name,Full_School_Name,School,Grade,Gender,Race,Ethnicity,Street,City,State,Zip,Lat,Lon,Address,geometry,Students,Grade_for_Sorting
3149,Megan,Hill,Sycamore Academy,SA,3,Female,Asian,Non-Hispanic,1571 Mt Pleasant Rd,Chesapeake,VA,23322,36.713693,-76.177728,"1571 Mt Pleasant Rd, Chesapeake, VA 23322",POINT (-76.177728 36.713693),1,3
552,Justin,Hughes,Sycamore Academy,SA,3,Male,African American,Non-Hispanic,4200 Lees Corner Rd,Chantilly,VA,20151,38.8826,-77.4189,"4200 Lees Corner Rd, Chantilly, VA 20151",POINT (-77.4189 38.8826),1,3
2144,Alicia,Hunt,Sycamore Academy,SA,3,Female,African American,Non-Hispanic,52 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,37.052305,-76.472173,"52 HARPERSVILLE RD, NEWPORT NEWS, VA 23601",POINT (-76.472173 37.052305),1,3
668,Paul,Jenkins,Sycamore Academy,SA,3,Male,Asian,Non-Hispanic,7423 Camp Alger Ave,Falls Church,VA,22042,38.8573,-77.2018,"7423 Camp Alger Ave, Falls Church, VA 22042",POINT (-77.2018 38.8573),1,3
373,James,Johnson,Sycamore Academy,SA,3,Male,White,Non-Hispanic,441 Battlefield Blvd S,Chesapeake,VA,23322,36.708,-76.2351,"441 Battlefield Blvd S, Chesapeake, VA 23322",POINT (-76.2351 36.708),1,3
3769,Melinda,Johnston,Sycamore Academy,SA,3,Female,Asian,Hispanic,12351 Graham Meadows Dr,Richmond,VA,23233,37.6558,-77.6391,"12351 Graham Meadows Dr, Richmond, VA 23233",POINT (-77.6391 37.6558),1,3
2045,Tiffany,Jones,Sycamore Academy,SA,3,Female,American Indian,Hispanic,21308 Monroe Rd,Damascus,VA,24236,36.6538,-81.7942,"21308 Monroe Rd, Damascus, VA 24236",POINT (-81.7942 36.6538),1,3
2966,Gina,Lopez,Sycamore Academy,SA,3,Female,African American,Non-Hispanic,5200 Yorktown Blvd,Arlington,VA,22207,38.902846,-77.140447,"5200 Yorktown Blvd, Arlington, VA 22207",POINT (-77.140447 38.902846),1,3
753,David,Love,Sycamore Academy,SA,3,Male,African American,Hispanic,7731 Leesburg Pike,Falls Church,VA,22043,38.9066,-77.2118,"7731 Leesburg Pike, Falls Church, VA 22043",POINT (-77.2118 38.9066),1,3
2011,Courtney,Lowe,Sycamore Academy,SA,3,Female,African American,Non-Hispanic,2425 Shorehaven Dr,Virginia Beach,VA,23454,36.8872,-76.0518,"2425 Shorehaven Dr, Virginia Beach, VA 23454",POINT (-76.0518 36.8872),1,3
1403,Justin,Lynch,Sycamore Academy,SA,3,Male,White,Hispanic,757 Academic Lane,Heathsville,VA,22473,37.907152,-76.440468,"757 Academic Lane, Heathsville, VA 22473",POINT (-76.440468 37.907152),1,3
3949,Lisa,Martin,Sycamore Academy,SA,3,Female,African American,Non-Hispanic,37110 Charles Town Pike,Purcellville,VA,20132,39.19915,-77.719951,"37110 Charles Town Pike, Purcellville, VA 20132",POINT (-77.719951 39.19915),1,3
1059,Billy,Martinez,Sycamore Academy,SA,3,Male,African American,Non-Hispanic,1100 Dinwiddie Ave.,Hopewell,VA,23860,37.2732,-77.3118,"1100 Dinwiddie Ave., Hopewell, VA 23860",POINT (-77.3118 37.2732),1,3
3926,Sarah,Maxwell,Sycamore Academy,SA,3,Female,Asian,Non-Hispanic,21100 Evergreen Mills Road,Leesburg,VA,20175,39.038095,-77.577086,"21100 Evergreen Mills Road, Leesburg, VA 20175",POINT (-77.577086 39.038095),1,3
3752,Jennifer,Mcdonald,Sycamore Academy,SA,3,Female,White,Non-Hispanic,2901 Thalen St,Richmond,VA,23223,37.5677,-77.3892,"2901 Thalen St, Richmond, VA 23223",POINT (-77.3892 37.5677),1,3
1916,Erik,Mcfarland,Sycamore Academy,SA,3,Male,African American,Hispanic,351 Kings Fork Road,Suffolk,VA,23434,36.784501,-76.593338,"351 Kings Fork Road, Suffolk, VA 23434",POINT (-76.593338 36.784501),1,3
496,Jeffrey,Miller,Sycamore Academy,SA,3,Male,Asian,Non-Hispanic,18370 Simms Dr,Culpeper,VA,22701,38.446877,-78.014164,"18370 Simms Dr, Culpeper, VA 22701",POINT (-78.014164 38.446877),1,3
2090,Norma,Miller,Sycamore Academy,SA,3,Female,Asian,Non-Hispanic,48 S. Purcell St.,Winchester,VA,22601,39.179226,-78.150023,"48 S. Purcell St., Winchester, VA 22601",POINT (-78.150023 39.179226),1,3
1714,Anthony,Mitchell,Sycamore Academy,SA,3,Male,African American,Hispanic,4507 Malus Dr,Salem,VA,24153,37.2797,-80.1375,"4507 Malus Dr, Salem, VA 24153",POINT (-80.1375 37.2797),1,3
1389,John,Mitchell,Sycamore Academy,SA,3,Male,African American,Non-Hispanic,3700 Bowdens Ferry Rd,Norfolk,VA,23508,36.879,-76.3029,"3700 Bowdens Ferry Rd, Norfolk, VA 23508",POINT (-76.3029 36.879),1,3
3953,Crystal,Moore,Sycamore Academy,SA,3,Female,White,Non-Hispanic,42560 Black Angus Drive,Ashburn,VA,20148,39.016053,-77.53009,"42560 Black Angus Drive, Ashburn, VA 20148",POINT (-77.53009 39.016053),1,3
1426,Christopher,Morales,Sycamore Academy,SA,3,Male,White,Non-Hispanic,184 Panther Drive,Shenandoah,VA,22849,38.563,-78.6065,"184 Panther Drive, Shenandoah, VA 22849",POINT (-78.6065 38.563),1,3
2228,Jaime,Morrison,Sycamore Academy,SA,3,Female,African American,Hispanic,3001 5TH AVE,RICHMOND,VA,23222,37.56791,-77.414651,"3001 5TH AVE, RICHMOND, VA 23222",POINT (-77.414651 37.56791),1,3
3648,Barbara,Murillo,Sycamore Academy,SA,3,Female,White,Non-Hispanic,671 Bell St,Hampton,VA,23661,37.0164,-76.3757,"671 Bell St, Hampton, VA 23661",POINT (-76.3757 37.0164),1,3
1217,Patrick,Navarro,Sycamore Academy,SA,3,Male,African American,Non-Hispanic,3101 Wards Ferry Rd,Lynchburg,VA,24502,37.36298,-79.206077,"3101 Wards Ferry Rd, Lynchburg, VA 24502",POINT (-79.206077 37.36298),1,3
3755,Erica,Nolan,Sycamore Academy,SA,3,Female,African American,Non-Hispanic,7 Naglee Ave,Sandston,VA,23150,37.5245,-77.3129,"7 Naglee Ave, Sandston, VA 23150",POINT (-77.3129 37.5245),1,3
3931,Melissa,Nunez,Sycamore Academy,SA,3,Female,African American,Non-Hispanic,20700 Marblehead Drive,Ashburn,VA,20147,39.042693,-77.454592,"20700 Marblehead Drive, Ashburn, VA 20147",POINT (-77.454592 39.042693),1,3
3962,Connie,Ortega,Sycamore Academy,SA,3,Female,White,Non-Hispanic,1009 Davis Hwy,Mineral,VA,23117,38.0203,-77.9253,"1009 Davis Hwy, Mineral, VA 23117",POINT (-77.9253 38.0203),1,3
2198,Sandra,Ortega,Sycamore Academy,SA,3,Female,American Indian,Non-Hispanic,3819 GALLOWS RD,ANNANDALE,VA,22003,38.8413,-77.197831,"3819 GALLOWS RD, ANNANDALE, VA 22003",POINT (-77.197831 38.8413),1,3
231,William,Pacheco,Sycamore Academy,SA,3,Male,Asian,Non-Hispanic,239 Don Hanger Circle,Staunton,VA,24401,38.036003,-79.141368,"239 Don Hanger Circle, Staunton, VA 24401",POINT (-79.141368 38.036003),1,3
1864,Jason,Patton,Sycamore Academy,SA,3,Male,Asian,Non-Hispanic,75 Moncure Lane,Stafford,VA,22556,38.4747,-77.4157,"75 Moncure Lane, Stafford, VA 22556",POINT (-77.4157 38.4747),1,3
2682,April,Payne,Sycamore Academy,SA,3,Female,White,Non-Hispanic,21370 ST THERESA LN,ASHBURN,VA,20147,39.0256,-77.500501,"21370 ST THERESA LN, ASHBURN, VA 20147",POINT (-77.500501 39.0256),1,3
3371,Susan,Perry,Sycamore Academy,SA,3,Female,White,Non-Hispanic,8102 Wolftrap Rd,Vienna,VA,22182,38.9041,-77.2254,"8102 Wolftrap Rd, Vienna, VA 22182",POINT (-77.2254 38.9041),1,3
2729,Danielle,Pittman,Sycamore Academy,SA,3,Female,Asian,Hispanic,8306 OLD KEENE MILL RD,SPRINGFIELD,VA,22152,38.78078,-77.230711,"8306 OLD KEENE MILL RD, SPRINGFIELD, VA 22152",POINT (-77.230711 38.78078),1,3
3484,Tammy,Reed,Sycamore Academy,SA,3,Female,Asian,Non-Hispanic,6801 Union Mill Rd.,Clifton,VA,20124,38.8055,-77.4175,"6801 Union Mill Rd., Clifton, VA 20124",POINT (-77.4175 38.8055),1,3
3440,Cynthia,Rich,Sycamore Academy,SA,3,Female,White,Non-Hispanic,9525 Main St,Fairfax,VA,22031,38.8401,-77.2768,"9525 Main St, Fairfax, VA 22031",POINT (-77.2768 38.8401),1,3
984,Gregory,Robbins,Sycamore Academy,SA,3,Male,White,Hispanic,8801 Nesslewood Dr,Richmond,VA,23229,37.6236,-77.5596,"8801 Nesslewood Dr, Richmond, VA 23229",POINT (-77.5596 37.6236),1,3
1962,Ronald,Roberts,Sycamore Academy,SA,3,Male,White,Non-Hispanic,1110 Bennington Rd,Virginia Beach,VA,23464,36.8042,-76.2116,"1110 Bennington Rd, Virginia Beach, VA 23464",POINT (-76.2116 36.8042),1,3
3408,Nancy,Rodriguez,Sycamore Academy,SA,3,Female,Asian,Non-Hispanic,8410 Old Mount Vernon Rd,Alexandria,VA,22309,38.7298,-77.0946,"8410 Old Mount Vernon Rd, Alexandria, VA 22309",POINT (-77.0946 38.7298),1,3
3155,Brittany,Ruiz,Sycamore Academy,SA,3,Female,African American,Non-Hispanic,1100 Holly Ave,Chesapeake,VA,23324,36.8105,-76.2742,"1100 Holly Ave, Chesapeake, VA 23324",POINT (-76.2742 36.8105),1,3
3967,Tammy,Sanford,Sycamore Academy,SA,3,Female,American Indian,Non-Hispanic,215 Nottoway Falls Rd,Kenbridge,VA,23944,36.9673,-78.123,"215 Nottoway Falls Rd, Kenbridge, VA 23944",POINT (-78.123 36.9673),1,3
3374,Ashley,Simmons,Sycamore Academy,SA,3,Female,White,Non-Hispanic,11510 North Shore Dr,Reston,VA,20190,38.9649,-77.3469,"11510 North Shore Dr, Reston, VA 20190",POINT (-77.3469 38.9649),1,3
1759,Steven,Simon,Sycamore Academy,SA,3,Male,White,Non-Hispanic,2800 Rawley Pike,Harrisonburg,VA,22801,38.4546,-78.9157,"2800 Rawley Pike, Harrisonburg, VA 22801",POINT (-78.9157 38.4546),1,3
1229,Michael,Smith,Sycamore Academy,SA,3,Male,White,Hispanic,Central VA Community College,Lynchburg,VA,24502,37.360116,-79.185619,"Central VA Community College, Lynchburg, VA 24502",POINT (-79.185619 37.360116),1,3
3113,Amanda,Sparks,Sycamore Academy,SA,3,Female,Asian,Hispanic,508 Harris Road,Charlottesville,VA,22903,38.0141,-78.5039,"508 Harris Road, Charlottesville, VA 22903",POINT (-78.5039 38.0141),1,3
148,Ronald,Stevens,Sycamore Academy,SA,3,Male,White,Non-Hispanic,5700 Sanger Ave,Alexandria,VA,22311,38.8278,-77.1314,"5700 Sanger Ave, Alexandria, VA 22311",POINT (-77.1314 38.8278),1,3
242,Jose,Summers,Sycamore Academy,SA,3,Male,African American,Non-Hispanic,232 Hornet Road,Fishersville,VA,22939,38.120708,-78.98767,"232 Hornet Road, Fishersville, VA 22939",POINT (-78.98767 38.120708),1,3
441,Steven,Summers,Sycamore Academy,SA,3,Male,African American,Hispanic,2801 Robious Crossing Dr.,Midlothian,VA,23113,37.5316,-77.6135,"2801 Robious Crossing Dr., Midlothian, VA 23113",POINT (-77.6135 37.5316),1,3
470,Antonio,Swanson,Sycamore Academy,SA,3,Male,Asian,Non-Hispanic,13900 Hull Street Road,Midlothian,VA,23112,37.407088,-77.661227,"13900 Hull Street Road, Midlothian, VA 23112",POINT (-77.661227 37.407088),1,3
354,Andrew,Thomas,Sycamore Academy,SA,3,Male,African American,Non-Hispanic,2228 Greenbrier Drive,Charlottesville,VA,22901,38.0635,-78.4709,"2228 Greenbrier Drive, Charlottesville, VA 22901",POINT (-78.4709 38.0635),1,3
1042,George,Villa,Sycamore Academy,SA,3,Male,African American,Non-Hispanic,645 Miles Road,Collinsville,VA,24078,36.7088,-79.9217,"645 Miles Road, Collinsville, VA 24078",POINT (-79.9217 36.7088),1,3
2382,Stacey,Walsh,Sycamore Academy,SA,3,Female,African American,Non-Hispanic,1545 DRANESVILLE RD,HERNDON,VA,20170,38.98693,-77.376821,"1545 DRANESVILLE RD, HERNDON, VA 20170",POINT (-77.376821 38.98693),1,3
3073,Amy,Whitehead,Sycamore Academy,SA,3,Female,White,Hispanic,320 Bee Dr,Lynchburg,VA,24502,37.3455,-79.2394,"320 Bee Dr, Lynchburg, VA 24502",POINT (-79.2394 37.3455),1,3
2120,Erin,Williams,Sycamore Academy,SA,3,Female,White,Hispanic,185 East Rochambeau Dr,Williamsburg,VA,23188,37.311,-76.6919,"185 East Rochambeau Dr, Williamsburg, VA 23188",POINT (-76.6919 37.311),1,3
97,John,Willis,Sycamore Academy,SA,3,Male,White,Non-Hispanic,C/O Richmond City Public Schls,Richmond,VA,23219,37.541037,-77.432872,"C/O Richmond City Public Schls, Richmond, VA 23219",POINT (-77.432872 37.541037),1,3
1905,Henry,Wilson,Sycamore Academy,SA,3,Male,African American,Non-Hispanic,2325 E Washington St,Suffolk,VA,23434,36.734293,-76.553442,"2325 E Washington St, Suffolk, VA 23434",POINT (-76.553442 36.734293),1,3
363,Troy,Woods,Sycamore Academy,SA,3,Male,Asian,Hispanic,1617 Cedar Rd,Chesapeake,VA,23322,36.7255,-76.2992,"1617 Cedar Rd, Chesapeake, VA 23322",POINT (-76.2992 36.7255),1,3
2820,Amanda,Adkins,Sycamore Academy,SA,4,Female,White,Non-Hispanic,104 VSDB Dr.,Staunton,VA,24401,38.15066,-79.063974,"104 VSDB Dr., Staunton, VA 24401",POINT (-79.063974 38.15066),1,4
1885,Joseph,Anderson,Sycamore Academy,SA,4,Male,White,Non-Hispanic,105 Primmer House Road,Fredericksburg,VA,22405,38.3426,-77.4389,"105 Primmer House Road, Fredericksburg, VA 22405",POINT (-77.4389 38.3426),1,4
3231,Jacqueline,Austin,Sycamore Academy,SA,4,Female,Asian,Hispanic,13900 Hull Street Rd,Midlothian,VA,23112,37.407088,-77.661227,"13900 Hull Street Rd, Midlothian, VA 23112",POINT (-77.661227 37.407088),1,4
1003,Matthew,Avila,Sycamore Academy,SA,4,Male,Asian,Hispanic,701 Forest Ave,Richmond,VA,23229,37.5842,-77.5533,"701 Forest Ave, Richmond, VA 23229",POINT (-77.5533 37.5842),1,4
86,James,Baker,Sycamore Academy,SA,4,Male,White,Non-Hispanic,40 Douglass Avenue,Roanoke,VA,24031,37.283289,-79.94065,"40 Douglass Avenue, Roanoke, VA 24031",POINT (-79.94065 37.283289),1,4
1787,Matthew,Banks,Sycamore Academy,SA,4,Male,White,Hispanic,11415 Nickesville Hwy,Nickelsville,VA,24271,36.7502,-82.4222,"11415 Nickesville Hwy, Nickelsville, VA 24271",POINT (-82.4222 36.7502),1,4
64,George,Barton,Sycamore Academy,SA,4,Male,White,Hispanic,4586 Main St,Chincoteague,VA,23336,37.9428,-75.3638,"4586 Main St, Chincoteague, VA 23336",POINT (-75.3638 37.9428),1,4
2572,Tami,Becker,Sycamore Academy,SA,4,Female,African American,Non-Hispanic,10742 SUNSET HILLS RD,RESTON,VA,20190,38.94909,-77.318121,"10742 SUNSET HILLS RD, RESTON, VA 20190",POINT (-77.318121 38.94909),1,4
1545,Michael,Bennett,Sycamore Academy,SA,4,Male,African American,Non-Hispanic,14601 Lamar Rd,Woodbridge,VA,22191,38.6363,-77.2556,"14601 Lamar Rd, Woodbridge, VA 22191",POINT (-77.2556 38.6363),1,4
1869,James,Benson,Sycamore Academy,SA,4,Male,Asian,Hispanic,14 Shackleford Well Rd,Hartwood,VA,22406,38.4024,-77.5634,"14 Shackleford Well Rd, Hartwood, VA 22406",POINT (-77.5634 38.4024),1,4
77,Kevin,Benson,Sycamore Academy,SA,4,Male,White,Non-Hispanic,Fluvanna Co Public Schools,Palmyra,VA,22963,37.87394,-78.261503,"Fluvanna Co Public Schools, Palmyra, VA 22963",POINT (-78.261503 37.87394),1,4
209,Douglas,Brown,Sycamore Academy,SA,4,Male,White,Non-Hispanic,2700 S Lang St,Arlington,VA,22206,38.848,-77.0694,"2700 S Lang St, Arlington, VA 22206",POINT (-77.0694 38.848),1,4
2800,Katelyn,Buchanan,Sycamore Academy,SA,4,Female,American Indian,Non-Hispanic,1700  N. 17th St.,Richmond,VA,23219,37.5497,-77.4247,"1700  N. 17th St., Richmond, VA 23219",POINT (-77.4247 37.5497),1,4
3358,Kelly,Campos,Sycamore Academy,SA,4,Female,Asian,Hispanic,901 Locust St,Herndon,VA,20170,38.968,-77.3919,"901 Locust St, Herndon, VA 20170",POINT (-77.3919 38.968),1,4
1931,Michael,Castro,Sycamore Academy,SA,4,Male,White,Non-Hispanic,1840 Tazewell Ave,Bluefield,VA,24605,37.2477,-81.2935,"1840 Tazewell Ave, Bluefield, VA 24605",POINT (-81.2935 37.2477),1,4
3147,Christina,Chavez,Sycamore Academy,SA,4,Female,White,Non-Hispanic,4201 Hawksley Dr,Chesapeake,VA,23321,36.8509,-76.4035,"4201 Hawksley Dr, Chesapeake, VA 23321",POINT (-76.4035 36.8509),1,4
2093,Molly,Cochran,Sycamore Academy,SA,4,Female,Asian,Hispanic,332 School House Hill Dr.,Coeburn,VA,24230,36.9483,-82.4685,"332 School House Hill Dr., Coeburn, VA 24230",POINT (-82.4685 36.9483),1,4
2076,Wanda,Collins,Sycamore Academy,SA,4,Female,African American,Hispanic,3131 Ironbound Rd,Williamsburg,VA,23185,37.2486,-76.7659,"3131 Ironbound Rd, Williamsburg, VA 23185",POINT (-76.7659 37.2486),1,4
3400,Sandra,Cook,Sycamore Academy,SA,4,Female,White,Non-Hispanic,2900 Sutton Rd,Vienna,VA,22181,38.8773,-77.2827,"2900 Sutton Rd, Vienna, VA 22181",POINT (-77.2827 38.8773),1,4
1997,Scott,Cowan,Sycamore Academy,SA,4,Male,Asian,Hispanic,600 25th St,Virginia Beach,VA,23451,36.8509,-75.9861,"600 25th St, Virginia Beach, VA 23451",POINT (-75.9861 36.8509),1,4
2629,Elizabeth,Crosby,Sycamore Academy,SA,4,Female,White,Non-Hispanic,8456 RIVERSIDE DR,OAKWOOD,VA,24631,37.200307,-81.967864,"8456 RIVERSIDE DR, OAKWOOD, VA 24631",POINT (-81.967864 37.200307),1,4
1250,Jeffrey,Davis,Sycamore Academy,SA,4,Male,African American,Hispanic,201 Brown St.,Martinsville,VA,24112,36.6876,-79.8683,"201 Brown St., Martinsville, VA 24112",POINT (-79.8683 36.6876),1,4
702,Richard,Diaz,Sycamore Academy,SA,4,Male,American Indian,Non-Hispanic,101 Cedar Ln SW,Vienna,VA,22180,38.884,-77.2454,"101 Cedar Ln SW, Vienna, VA 22180",POINT (-77.2454 38.884),1,4
1333,Justin,Donaldson,Sycamore Academy,SA,4,Male,White,Non-Hispanic,13460 Woodside Lane,Newport News,VA,23608,37.1759,-76.527,"13460 Woodside Lane, Newport News, VA 23608",POINT (-76.527 37.1759),1,4
780,David,Duncan,Sycamore Academy,SA,4,Male,African American,Non-Hispanic,6248 Catlett Rd,Bealeton,VA,22712,38.586738,-77.762545,"6248 Catlett Rd, Bealeton, VA 22712",POINT (-77.762545 38.586738),1,4
2889,Jennifer,Erickson,Sycamore Academy,SA,4,Female,Asian,Non-Hispanic,340 Ridgedale Drive,Martinsville,VA,24112,36.763972,-79.872943,"340 Ridgedale Drive, Martinsville, VA 24112",POINT (-79.872943 36.763972),1,4
1720,Curtis,Farrell,Sycamore Academy,SA,4,Male,Asian,Hispanic,5901 Plantation Circle,Roanoke,VA,24019,37.3349,-79.9366,"5901 Plantation Circle, Roanoke, VA 24019",POINT (-79.9366 37.3349),1,4
518,Ronald,Ferguson,Sycamore Academy,SA,4,Male,African American,Hispanic,614 Audubon Dr,Danville,VA,24540,36.6043,-79.4055,"614 Audubon Dr, Danville, VA 24540",POINT (-79.4055 36.6043),1,4
2443,Jennifer,Fisher,Sycamore Academy,SA,4,Female,African American,Non-Hispanic,1000 COUNTY ST,PORTSMOUTH,VA,23704,36.83394,-76.310551,"1000 COUNTY ST, PORTSMOUTH, VA 23704",POINT (-76.310551 36.83394),1,4
3319,Natalie,Fuller,Sycamore Academy,SA,4,Female,White,Hispanic,5720 Clermont Dr,Alexandria,VA,22310,38.7949,-77.1111,"5720 Clermont Dr, Alexandria, VA 22310",POINT (-77.1111 38.7949),1,4
2862,Ashley,Garcia,Sycamore Academy,SA,4,Female,African American,Non-Hispanic,5870 Rockfish Gap Turnpike,Crozet,VA,22932,38.0521,-78.7031,"5870 Rockfish Gap Turnpike, Crozet, VA 22932",POINT (-78.7031 38.0521),1,4
131,Roger,Garcia,Sycamore Academy,SA,4,Male,Asian,Non-Hispanic,340 Ridgedale Drive,Martinsville,VA,24112,36.763972,-79.872943,"340 Ridgedale Drive, Martinsville, VA 24112",POINT (-79.872943 36.763972),1,4
3341,Kristina,George,Sycamore Academy,SA,4,Female,White,Non-Hispanic,1945 Lord Fairfax Rd,Vienna,VA,22182,38.9113,-77.2298,"1945 Lord Fairfax Rd, Vienna, VA 22182",POINT (-77.2298 38.9113),1,4
2116,Amy,Gibson,Sycamore Academy,SA,4,Female,White,Non-Hispanic,950 S. Seventh St.,Wytheville,VA,24382,36.9454,-81.0706,"950 S. Seventh St., Wytheville, VA 24382",POINT (-81.0706 36.9454),1,4
537,Richard,Gibson,Sycamore Academy,SA,4,Male,American Indian,Non-Hispanic,833 High School Circle,Tappahannock,VA,22560,37.9241,-76.8747,"833 High School Circle, Tappahannock, VA 22560",POINT (-76.8747 37.9241),1,4
719,Mike,Green,Sycamore Academy,SA,4,Male,White,Non-Hispanic,2791 Fox Mill Rd,Herndon,VA,20171,38.9149,-77.3623,"2791 Fox Mill Rd, Herndon, VA 20171",POINT (-77.3623 38.9149),1,4
1453,Patrick,Greene,Sycamore Academy,SA,4,Male,White,Non-Hispanic,201 Coffey Street,Gretna,VA,24557,36.946,-79.3732,"201 Coffey Street, Gretna, VA 24557",POINT (-79.3732 36.946),1,4
1967,John,Greer,Sycamore Academy,SA,4,Male,White,Non-Hispanic,1848 North Great Neck Rd,Virginia Beach,VA,23454,36.8983,-76.0584,"1848 North Great Neck Rd, Virginia Beach, VA 23454",POINT (-76.0584 36.8983),1,4
3357,Crystal,Griffin,Sycamore Academy,SA,4,Female,Asian,Non-Hispanic,700 Bennett St,Herndon,VA,20170,38.9862,-77.3747,"700 Bennett St, Herndon, VA 20170",POINT (-77.3747 38.9862),1,4
3997,Marissa,Gutierrez,Sycamore Academy,SA,4,Female,African American,Non-Hispanic,1978 Eagle Way,Manassas,VA,20110,38.749053,-77.468537,"1978 Eagle Way, Manassas, VA 20110",POINT (-77.468537 38.749053),1,4
2264,Angela,Hansen,Sycamore Academy,SA,4,Female,Asian,Hispanic,118 CHURCH AVE,STANLEY,VA,22851,38.57772,-78.516201,"118 CHURCH AVE, STANLEY, VA 22851",POINT (-78.516201 38.57772),1,4
117,Benjamin,Hanson,Sycamore Academy,SA,4,Male,African American,Non-Hispanic,5941 Rockfish Gap Turnpike,Crozet,VA,22932,38.0471,-78.7073,"5941 Rockfish Gap Turnpike, Crozet, VA 22932",POINT (-78.7073 38.0471),1,4
3573,Maria,Harrington,Sycamore Academy,SA,4,Female,American Indian,Non-Hispanic,4651 N Frederick Pike,Winchester,VA,22603,39.269604,-78.247802,"4651 N Frederick Pike, Winchester, VA 22603",POINT (-78.247802 39.269604),1,4
848,Shawn,Harris,Sycamore Academy,SA,4,Male,White,Non-Hispanic,9306 Guinea Road,Hayes,VA,23072,37.2783,-76.4422,"9306 Guinea Road, Hayes, VA 23072",POINT (-76.4422 37.2783),1,4
3773,Stephanie,Hartman,Sycamore Academy,SA,4,Female,American Indian,Non-Hispanic,12000 Three Chopt Rd,Richmond,VA,23233,37.6457,-77.6078,"12000 Three Chopt Rd, Richmond, VA 23233",POINT (-77.6078 37.6457),1,4
3273,Amber,Heath,Sycamore Academy,SA,4,Female,African American,Non-Hispanic,1070 S Main St,Danville,VA,24541,36.563609,-79.406437,"1070 S Main St, Danville, VA 24541",POINT (-79.406437 36.563609),1,4
916,Corey,Hendricks,Sycamore Academy,SA,4,Male,White,Hispanic,200 Marcella Rd,Hampton,VA,23666,37.0521,-76.3851,"200 Marcella Rd, Hampton, VA 23666",POINT (-76.3851 37.0521),1,4
2275,Cathy,Hernandez,Sycamore Academy,SA,4,Female,African American,Hispanic,5665 RIVERSIDE DR,DANVILLE,VA,24541,36.596716,-79.482639,"5665 RIVERSIDE DR, DANVILLE, VA 24541",POINT (-79.482639 36.596716),1,4
759,Jordan,Horton,Sycamore Academy,SA,4,Male,White,Non-Hispanic,5970 Meeres Road,Fort Belvoir,VA,22060,38.721789,-77.143618,"5970 Meeres Road, Fort Belvoir, VA 22060",POINT (-77.143618 38.721789),1,4
3737,Patricia,Horton,Sycamore Academy,SA,4,Female,White,Non-Hispanic,8301 Hungary Spring Rd,Richmond,VA,23228,37.6333,-77.5172,"8301 Hungary Spring Rd, Richmond, VA 23228",POINT (-77.5172 37.6333),1,4
408,Robert,Hughes,Sycamore Academy,SA,4,Male,African American,Non-Hispanic,12501 Bailey Bridge Rd,Midlothian,VA,23112,37.4081,-77.617,"12501 Bailey Bridge Rd, Midlothian, VA 23112",POINT (-77.617 37.4081),1,4
688,Evan,Hunter,Sycamore Academy,SA,4,Male,African American,Non-Hispanic,5775 Spindle Ct,Centreville,VA,20121,38.8376,-77.4256,"5775 Spindle Ct, Centreville, VA 20121",POINT (-77.4256 38.8376),1,4
3630,Erin,Ingram,Sycamore Academy,SA,4,Female,White,Hispanic,105 Progress Place,Ruckersville,VA,22968,38.243,-78.3888,"105 Progress Place, Ruckersville, VA 22968",POINT (-78.3888 38.243),1,4
1608,Alexander,Johnson,Sycamore Academy,SA,4,Male,African American,Hispanic,100 Critzer Dr,Pulaski,VA,24301,37.0592,-80.7419,"100 Critzer Dr, Pulaski, VA 24301",POINT (-80.7419 37.0592),1,4
2209,Nicole,Johnson,Sycamore Academy,SA,4,Female,Asian,Non-Hispanic,117 FRANCES RD,ASHLAND,VA,23005,37.765195,-77.453451,"117 FRANCES RD, ASHLAND, VA 23005",POINT (-77.453451 37.765195),1,4
930,Michael,Lee,Sycamore Academy,SA,4,Male,White,Non-Hispanic,13496 Liberty School Road,Ashland,VA,23005,37.7808,-77.5331,"13496 Liberty School Road, Ashland, VA 23005",POINT (-77.5331 37.7808),1,4
320,Matthew,Little,Sycamore Academy,SA,4,Male,Asian,Non-Hispanic,155 Bee Drive,Lynchburg,VA,24502,37.3439,-79.2374,"155 Bee Drive, Lynchburg, VA 24502",POINT (-79.2374 37.3439),1,4
3170,Amanda,Lopez,Sycamore Academy,SA,4,Female,White,Non-Hispanic,6600 Strathmore Rd,North Chesterfield,VA,23237,37.436,-77.4515,"6600 Strathmore Rd, North Chesterfield, VA 23237",POINT (-77.4515 37.436),1,4
1306,Eric,Manning,Sycamore Academy,SA,4,Male,White,Non-Hispanic,259 Denbigh Blvd,Newport News,VA,23608,37.126,-76.549,"259 Denbigh Blvd, Newport News, VA 23608",POINT (-76.549 37.126),1,4
2157,Dawn,Martinez,Sycamore Academy,SA,4,Female,American Indian,Non-Hispanic,9535 LINTON HALL RD,BRISTOW,VA,20136,38.752348,-77.564725,"9535 LINTON HALL RD, BRISTOW, VA 20136",POINT (-77.564725 38.752348),1,4
3355,Colleen,Mcgee,Sycamore Academy,SA,4,Female,White,Non-Hispanic,13618 McLearen Rd,Herndon,VA,20171,38.750786,-77.143765,"13618 McLearen Rd, Herndon, VA 20171",POINT (-77.143765 38.750786),1,4
